product_id,units_sold,current_price,inventory_level,discount_pct,profit_margin,avg_price_elasticity,inventory_risk,weekend,day_of_week,month,inventory_ratio,profit_per_unit
5,15,8.7,37,20.036764705882366,2.629999999999999,-3.63,0,0,0,5,0.45217209690893906,2.629999999999999
5,3,10.88,3,0.0,4.8100000000000005,-3.63,1,0,1,5,4.291338582677166,4.8100000000000005
5,16,10.88,83,0.0,4.8100000000000005,-3.63,0,0,2,5,0.20303199404761904,4.8100000000000005
5,14,10.88,73,0.0,4.8100000000000005,-3.63,0,0,3,5,0.23035826524198616,4.8100000000000005
5,13,10.88,22,0.0,4.8100000000000005,-3.63,0,0,4,5,0.7401337792642141,4.8100000000000005
5,22,9.79,53,10.018382352941192,3.719999999999999,-3.63,0,1,5,5,0.31467345207803227,3.719999999999999
5,18,10.88,38,0.0,4.8100000000000005,-3.63,0,1,6,5,0.4366744366744367,4.8100000000000005
5,15,10.88,42,0.0,4.8100000000000005,-3.63,0,0,0,5,0.39622311592935827,4.8100000000000005
5,13,10.88,52,0.0,4.8100000000000005,-3.63,0,0,1,5,0.32117713320191493,4.8100000000000005
5,15,10.88,22,0.0,4.8100000000000005,-3.63,0,0,2,5,0.7388083735909824,4.8100000000000005
5,18,10.88,68,0.0,4.8100000000000005,-3.63,0,0,3,5,0.24605711849957373,4.8100000000000005
5,20,10.88,51,0.0,4.8100000000000005,-3.63,0,0,4,5,0.3266423357664233,4.8100000000000005
5,31,9.79,42,10.018382352941192,3.719999999999999,-3.63,0,1,5,5,0.3955173576002696,3.719999999999999
5,21,10.88,29,0.0,4.8100000000000005,-3.63,0,1,6,5,0.5702637889688249,4.8100000000000005
5,15,10.88,84,0.0,4.8100000000000005,-3.63,0,0,0,5,0.20159663865546218,4.8100000000000005
5,17,10.88,45,0.0,4.8100000000000005,-3.63,0,0,1,5,0.37218624730188093,4.8100000000000005
5,19,10.88,52,0.0,4.8100000000000005,-3.63,0,0,2,5,0.3230135530162105,4.8100000000000005
5,13,10.88,61,0.0,4.8100000000000005,-3.63,0,0,3,5,0.2763365666591473,4.8100000000000005
5,17,10.88,32,0.0,4.8100000000000005,-3.63,0,0,4,5,0.5183080808080809,4.8100000000000005
5,25,10.88,25,0.0,4.8100000000000005,-3.63,0,1,5,5,0.6578249336870026,4.8100000000000005
5,20,10.88,62,0.0,4.8100000000000005,-3.63,0,1,6,5,0.27234181343770386,4.8100000000000005
5,17,10.88,45,0.0,4.8100000000000005,-3.63,0,0,0,5,0.3734102336586808,4.8100000000000005
5,15,10.88,35,0.0,4.8100000000000005,-3.63,0,0,1,5,0.47710210210210213,4.8100000000000005
5,19,10.88,29,0.0,4.8100000000000005,-3.63,0,0,2,5,0.5720357941834452,4.8100000000000005
5,14,10.88,49,0.0,4.8100000000000005,-3.63,0,0,3,5,0.34346666666666664,4.8100000000000005
5,11,10.88,11,0.0,4.8100000000000005,-3.63,1,0,4,5,1.4293598233995584,4.8100000000000005
5,23,10.88,29,0.0,4.8100000000000005,-3.63,0,1,5,6,0.5703947368421053,4.8100000000000005
5,24,10.88,29,0.0,4.8100000000000005,-3.63,0,1,6,6,0.571677559912854,4.8100000000000005
5,15,10.88,62,0.0,4.8100000000000005,-3.63,0,0,0,6,0.27293341579055863,4.8100000000000005
5,22,10.88,36,0.0,4.8100000000000005,-3.63,0,0,1,6,0.46434176111595465,4.8100000000000005
5,17,10.88,49,0.0,4.8100000000000005,-3.63,0,0,2,6,0.3442307692307692,4.8100000000000005
5,20,10.88,64,0.0,4.8100000000000005,-3.63,0,0,3,6,0.2647721705046546,4.8100000000000005
5,20,10.88,36,0.0,4.8100000000000005,-3.63,0,0,4,6,0.4656175162504277,4.8100000000000005
5,27,10.34,65,4.963235294117655,4.27,-3.63,0,1,5,6,0.2612921669525443,4.27
5,26,10.88,26,0.0,4.8100000000000005,-3.63,0,1,6,6,0.6409722222222222,4.8100000000000005
5,21,8.7,47,20.036764705882366,2.629999999999999,-3.63,0,0,0,6,0.36167184265010355,2.629999999999999
5,19,10.88,28,0.0,4.8100000000000005,-3.63,0,0,1,6,0.5994040017028522,4.8100000000000005
5,22,10.88,58,0.0,4.8100000000000005,-3.63,0,0,2,6,0.2947904752001664,4.8100000000000005
5,16,10.88,81,0.0,4.8100000000000005,-3.63,0,0,3,6,0.21244794765020822,4.8100000000000005
5,13,10.88,13,0.0,4.8100000000000005,-3.63,1,0,4,6,1.2437229437229438,4.8100000000000005
5,28,10.88,58,0.0,4.8100000000000005,-3.63,0,1,5,6,0.29467020624872375,4.8100000000000005
5,20,10.88,44,0.0,4.8100000000000005,-3.63,0,1,6,6,0.38775781769793743,4.8100000000000005
5,20,10.88,39,0.0,4.8100000000000005,-3.63,0,0,0,6,0.43660714285714286,4.8100000000000005
5,15,10.88,49,0.0,4.8100000000000005,-3.63,0,0,1,6,0.34958579881656804,4.8100000000000005
5,20,10.88,49,0.0,4.8100000000000005,-3.63,0,0,2,6,0.3492941176470588,4.8100000000000005
5,18,10.88,77,0.0,4.8100000000000005,-3.63,0,0,3,6,0.22409656620182936,4.8100000000000005
5,15,10.88,56,0.0,4.8100000000000005,-3.63,0,0,4,6,0.30671154630762953,4.8100000000000005
5,11,10.88,11,0.0,4.8100000000000005,-3.63,1,1,5,6,1.4556840077071291,4.8100000000000005
5,28,10.88,40,0.0,4.8100000000000005,-3.63,0,1,6,6,0.4251471825063078,4.8100000000000005
5,17,8.7,69,20.036764705882366,2.629999999999999,-3.63,0,0,0,6,0.24987755102040815,2.629999999999999
5,16,10.88,42,0.0,4.8100000000000005,-3.63,0,0,1,6,0.40671247357293866,4.8100000000000005
5,22,10.88,48,0.0,4.8100000000000005,-3.63,0,0,2,6,0.35673930589184827,4.8100000000000005
5,19,10.88,27,0.0,4.8100000000000005,-3.63,0,0,3,6,0.6252006420545746,4.8100000000000005
5,21,10.88,53,0.0,4.8100000000000005,-3.63,0,0,4,6,0.32433271260086904,4.8100000000000005
148,74,2.66,90,4.999999999999989,1.1700000000000002,0.0,0,0,0,1,0.0,1.1700000000000002
148,72,2.8,72,0.0,1.3099999999999998,0.0,0,0,1,1,1.0136986301369864,1.3099999999999998
148,44,2.8,44,0.0,1.3099999999999998,0.0,0,0,2,1,1.6222222222222222,1.3099999999999998
148,64,2.8,68,0.0,1.3099999999999998,0.0,0,0,3,1,0.9178743961352658,1.3099999999999998
148,15,2.8,15,0.0,1.3099999999999998,0.0,1,0,4,1,3.96875,1.3099999999999998
148,40,2.52,40,9.999999999999993,1.03,0.0,0,1,5,1,1.3121951219512193,1.03
148,28,2.8,28,0.0,1.3099999999999998,0.0,0,1,6,1,1.7758620689655173,1.3099999999999998
148,46,2.8,46,0.0,1.3099999999999998,0.0,0,0,0,1,1.0243161094224924,1.3099999999999998
148,59,2.8,96,0.0,1.3099999999999998,0.0,0,0,1,1,0.49355670103092786,1.3099999999999998
148,34,2.8,34,0.0,1.3099999999999998,0.0,0,0,2,1,1.4031746031746033,1.3099999999999998
148,60,2.8,60,0.0,1.3099999999999998,0.0,0,0,3,1,0.7803278688524591,1.3099999999999998
148,42,2.8,42,0.0,1.3099999999999998,0.0,0,0,4,1,1.1331923890063424,1.3099999999999998
148,26,2.8,26,0.0,1.3099999999999998,0.0,0,1,5,1,1.7839506172839505,1.3099999999999998
148,64,2.8,64,0.0,1.3099999999999998,0.0,0,1,6,1,0.7147928994082839,1.3099999999999998
148,57,2.8,68,0.0,1.3099999999999998,0.0,0,0,0,1,0.6915113871635611,1.3099999999999998
148,45,2.8,45,0.0,1.3099999999999998,0.0,0,0,1,1,1.0507246376811594,1.3099999999999998
148,34,2.8,34,0.0,1.3099999999999998,0.0,0,0,2,1,1.375,1.3099999999999998
148,29,2.8,29,0.0,1.3099999999999998,0.0,0,0,3,1,1.5764705882352943,1.3099999999999998
148,61,2.8,61,0.0,1.3099999999999998,0.0,0,0,4,1,0.746415770609319,1.3099999999999998
148,52,2.8,52,0.0,1.3099999999999998,0.0,0,1,5,1,0.887785501489573,1.3099999999999998
148,35,2.8,35,0.0,1.3099999999999998,0.0,0,1,6,1,1.3138888888888889,1.3099999999999998
148,55,2.66,55,4.999999999999989,1.1700000000000002,0.0,0,0,0,1,0.8341836734693878,1.1700000000000002
148,42,2.8,42,0.0,1.3099999999999998,0.0,0,0,1,1,1.095137420718816,1.3099999999999998
148,50,2.8,50,0.0,1.3099999999999998,0.0,0,0,2,1,0.9190110826939472,1.3099999999999998
148,55,2.8,55,0.0,1.3099999999999998,0.0,0,0,3,1,0.8392857142857143,1.3099999999999998
148,69,2.8,69,0.0,1.3099999999999998,0.0,0,0,4,1,0.676,1.3099999999999998
148,37,2.8,37,0.0,1.3099999999999998,0.0,0,1,5,1,1.2672064777327936,1.3099999999999998
148,16,2.8,16,0.0,1.3099999999999998,0.0,1,1,6,1,2.8082788671023966,1.3099999999999998
148,51,2.24,51,19.999999999999986,0.7500000000000002,0.0,0,0,0,1,0.8962912087912087,0.7500000000000002
148,58,2.8,58,0.0,1.3099999999999998,0.0,0,0,1,1,0.7925189947399182,1.3099999999999998
148,48,2.8,48,0.0,1.3099999999999998,0.0,0,0,2,1,0.9619047619047619,1.3099999999999998
148,54,2.8,54,0.0,1.3099999999999998,0.0,0,0,3,2,0.8574780058651027,1.3099999999999998
148,28,2.8,28,0.0,1.3099999999999998,0.0,0,0,4,2,1.6336206896551724,1.3099999999999998
148,35,2.8,35,0.0,1.3099999999999998,0.0,0,1,5,2,1.2996632996632997,1.3099999999999998
148,73,2.8,73,0.0,1.3099999999999998,0.0,0,1,6,2,0.6275834658187599,1.3099999999999998
148,76,2.66,76,4.999999999999989,1.1700000000000002,0.0,0,0,0,2,0.612987012987013,1.1700000000000002
148,40,2.8,40,0.0,1.3099999999999998,0.0,0,0,1,2,1.170731707317073,1.3099999999999998
148,81,2.8,81,0.0,1.3099999999999998,0.0,0,0,2,2,0.5827290705339485,1.3099999999999998
148,44,2.8,44,0.0,1.3099999999999998,0.0,0,0,3,2,1.0812865497076023,1.3099999999999998
148,40,2.8,40,0.0,1.3099999999999998,0.0,0,0,4,2,1.1838649155722327,1.3099999999999998
148,8,2.8,8,0.0,1.3099999999999998,0.0,1,1,5,2,5.3694444444444445,1.3099999999999998
148,34,2.8,34,0.0,1.3099999999999998,0.0,0,1,6,2,1.3526132404181186,1.3099999999999998
148,45,2.66,45,4.999999999999989,1.1700000000000002,0.0,0,0,0,2,1.0222567287784678,1.1700000000000002
148,78,2.8,80,0.0,1.3099999999999998,0.0,0,0,1,2,0.5799598047660063,1.3099999999999998
148,68,2.8,68,0.0,1.3099999999999998,0.0,0,0,2,2,0.6910408432147562,1.3099999999999998
148,75,2.8,75,0.0,1.3099999999999998,0.0,0,0,3,2,0.6333333333333333,1.3099999999999998
148,32,2.8,32,0.0,1.3099999999999998,0.0,0,0,4,2,1.4762845849802373,1.3099999999999998
148,74,2.8,74,0.0,1.3099999999999998,0.0,0,1,5,2,0.644822695035461,1.3099999999999998
148,48,2.8,48,0.0,1.3099999999999998,0.0,0,1,6,2,0.997874149659864,1.3099999999999998
148,63,2.8,63,0.0,1.3099999999999998,0.0,0,0,0,2,0.7637117346938775,1.3099999999999998
148,30,2.8,30,0.0,1.3099999999999998,0.0,0,0,1,2,1.5858064516129031,1.3099999999999998
148,81,2.8,90,0.0,1.3099999999999998,0.0,0,0,2,2,0.5360913596207714,1.3099999999999998
148,19,2.8,19,0.0,1.3099999999999998,0.0,1,0,3,2,2.4701923076923076,1.3099999999999998
148,42,2.8,42,0.0,1.3099999999999998,0.0,0,0,4,2,1.1355857832382623,1.3099999999999998
148,87,2.8,87,0.0,1.3099999999999998,0.0,0,1,5,2,0.5534511784511784,1.3099999999999998
148,0,2.8,0,0.0,1.3099999999999998,0.0,1,1,6,2,49.4,1.3099999999999998
148,21,2.66,21,4.999999999999989,1.1700000000000002,0.0,0,0,0,2,2.205357142857143,1.1700000000000002
148,40,2.8,40,0.0,1.3099999999999998,0.0,0,0,1,2,1.1715875053487377,1.3099999999999998
148,61,2.8,61,0.0,1.3099999999999998,0.0,0,0,2,2,0.7725250278086763,1.3099999999999998
148,64,2.8,66,0.0,1.3099999999999998,0.0,0,0,3,2,0.7181887174298002,1.3099999999999998
148,50,2.8,50,0.0,1.3099999999999998,0.0,0,0,4,3,0.9486928104575163,1.3099999999999998
148,20,2.8,20,0.0,1.3099999999999998,0.0,0,1,5,3,2.3052302888368463,1.3099999999999998
148,25,2.8,25,0.0,1.3099999999999998,0.0,0,1,6,3,1.8442928039702233,1.3099999999999998
148,58,2.8,67,0.0,1.3099999999999998,0.0,0,0,0,3,0.6998132586367881,1.3099999999999998
148,58,2.8,74,0.0,1.3099999999999998,0.0,0,0,1,3,0.6366666666666667,1.3099999999999998
148,28,2.8,28,0.0,1.3099999999999998,0.0,0,0,2,3,1.6519893899204243,1.3099999999999998
148,60,2.8,79,0.0,1.3099999999999998,0.0,0,0,3,3,0.5950757575757576,1.3099999999999998
148,37,2.8,37,0.0,1.3099999999999998,0.0,0,0,4,3,1.257659073055774,1.3099999999999998
148,34,2.8,34,0.0,1.3099999999999998,0.0,0,1,5,3,1.3609243697478992,1.3099999999999998
148,87,2.8,87,0.0,1.3099999999999998,0.0,0,1,6,3,0.5390316205533596,1.3099999999999998
148,35,2.8,35,0.0,1.3099999999999998,0.0,0,0,0,3,1.3333333333333333,1.3099999999999998
148,43,2.8,43,0.0,1.3099999999999998,0.0,0,0,1,3,1.0867477592829706,1.3099999999999998
148,63,2.8,63,0.0,1.3099999999999998,0.0,0,0,2,3,0.74609375,1.3099999999999998
148,34,2.8,34,0.0,1.3099999999999998,0.0,0,0,3,3,1.3702544031311155,1.3099999999999998
148,9,2.8,9,0.0,1.3099999999999998,0.0,1,0,4,3,4.777027027027027,1.3099999999999998
148,76,2.8,76,0.0,1.3099999999999998,0.0,0,1,5,3,0.6136796536796536,1.3099999999999998
148,38,2.8,38,0.0,1.3099999999999998,0.0,0,1,6,3,1.2213225371120107,1.3099999999999998
148,61,2.8,64,0.0,1.3099999999999998,0.0,0,0,0,3,0.7308691308691309,1.3099999999999998
148,57,2.8,57,0.0,1.3099999999999998,0.0,0,0,1,3,0.8220601237842617,1.3099999999999998
