product_id,current_price,predicted_demand,recommended_price
148,2.8,76.865295,2.8
148,2.8,76.865295,2.94
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,48.88209,2.65
148,2.66,74.05292,2.66
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.94
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.94
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.52,72.84265,2.52
148,2.8,48.88209,2.65
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.52,48.37796,2.38
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.24,74.78494,2.24
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.66,74.05292,2.66
148,2.8,77.177025,2.94
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.66,72.72595,2.66
148,2.8,76.865295,2.8
148,2.66,74.05292,2.66
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.94
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.66,74.05292,2.66
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.52,72.84265,2.65
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.94
148,2.66,72.72595,2.66
148,2.8,76.865295,2.8
148,2.8,78.14741,2.8
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.66,74.05292,2.66
148,2.8,77.14221,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
148,2.8,76.865295,2.8
200,11.7,70.35366,11.7
200,11.7,72.472145,12.28
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,9.36,65.95298,9.36
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,10.53,68.170364,10.53
200,11.7,72.472145,11.7
200,11.7,70.35366,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,12.28
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,70.35366,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,72.472145,11.7
200,11.7,70.35366,11.7
200,11.7,72.472145,12.28
200,11.7,72.472145,11.7
200,11.7,74.79749,11.7
200,11.7,48.870907,11.06
200,11.7,74.79749,11.7
200,11.7,74.79749,12.28
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.11,70.149796,11.11
200,11.7,74.79884,11.7
200,9.36,69.44643,9.36
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79884,11.7
200,11.7,74.79749,11.7
200,11.7,74.79884,11.7
200,11.7,74.79749,12.28
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,9.94,70.149796,9.94
200,11.7,74.79749,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.11,70.149796,11.11
200,11.7,74.79749,12.28
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,9.36,69.44778,9.36
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.11,70.149796,11.67
200,11.7,74.79749,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,12.28
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79884,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79884,11.7
200,11.7,74.79749,11.7
200,10.53,70.149796,10.53
200,11.7,74.79749,11.7
200,9.36,69.44778,9.36
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79884,11.7
200,11.7,74.79749,11.7
200,11.11,69.44643,11.11
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79884,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,9.94,70.149796,9.94
200,11.7,74.79749,11.7
200,11.7,74.04927,12.28
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,12.28
200,11.7,74.79884,11.7
200,11.7,74.79749,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79884,11.7
200,11.7,74.79749,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79884,11.7
200,11.7,74.79749,11.7
200,11.11,69.44778,11.11
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.11,69.44643,11.11
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.11,70.149796,11.11
200,11.7,74.79749,11.7
200,9.36,69.44643,9.36
200,11.7,75.07576,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,48.870907,11.06
200,11.7,48.870907,11.06
200,11.7,74.79749,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.11,70.149796,11.11
200,11.7,74.79749,11.7
200,11.7,74.04927,11.7
200,11.7,75.07441,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
200,11.7,74.79749,11.7
263,3.66,66.44041,3.66
263,4.58,74.17875,4.58
263,4.58,74.17875,4.81
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.35,68.041145,4.35
263,4.58,74.17875,4.58
263,3.66,66.44041,3.66
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.81
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,48.642216,4.33
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.55854,4.81
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.58
263,4.58,74.17875,4.81
263,3.66,48.232086,3.46
263,4.58,74.17875,4.81
263,4.58,74.17875,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.35,71.78485,4.35
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.81
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.35,71.78485,4.35
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.35,71.78683,4.35
263,4.58,76.72115,4.58
263,4.35,73.11182,4.35
263,4.58,76.99807,4.58
263,4.58,76.72313,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,3.66,70.91338,3.66
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,78.00524,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,3.66,70.91338,3.66
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.81
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,3.66,70.91338,3.66
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.12,71.65242,4.12
263,4.58,76.72313,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.81
263,4.35,73.11182,4.35
263,4.58,76.99807,4.58
263,4.58,48.9206,4.33
263,4.58,76.72115,4.58
263,4.58,76.72313,4.58
263,4.35,71.78485,4.35
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72313,4.58
263,4.58,76.72313,4.58
263,4.58,76.72115,4.58
263,3.66,70.91338,3.66
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.35,71.78485,4.35
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,48.9206,4.33
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.35,73.11182,4.35
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,3.89,71.35892,3.89
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.35,71.78485,4.35
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.35,71.78485,4.57
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.81
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,78.003265,4.58
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.58
263,4.58,76.72115,4.81
263,4.35,71.78485,4.35
263,4.58,76.72115,4.81
263,3.66,70.91338,3.66
263,4.58,76.99807,4.58
263,4.58,76.72115,4.58
263,4.58,76.72313,4.58
263,4.58,76.72115,4.58
293,5.59,70.39117,5.59
293,5.59,70.23381,5.59
293,5.59,70.405304,5.59
293,5.59,70.405304,5.59
293,5.59,70.405304,5.59
293,5.31,66.23649,5.31
293,5.59,70.405304,5.59
293,5.59,70.39117,5.59
293,5.59,70.23381,5.59
293,5.59,70.405304,5.59
293,5.59,70.405304,5.59
293,5.59,70.405304,5.59
293,5.31,66.23649,5.58
293,5.59,70.405304,5.59
293,5.31,66.12346,5.31
293,5.59,70.23381,5.59
293,5.59,70.405304,5.87
293,5.59,70.405304,5.59
293,5.59,70.405304,5.59
293,5.59,70.405304,5.59
293,5.59,70.405304,5.59
293,5.59,70.39117,5.59
293,5.59,70.23381,5.59
293,5.59,70.405304,5.59
293,5.59,70.405304,5.59
293,5.59,70.405304,5.59
293,5.59,48.658607,5.28
293,5.59,70.405304,5.59
293,5.59,70.39117,5.59
293,5.59,70.23381,5.59
293,5.59,70.405304,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92378,5.59
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,73.92378,5.59
293,5.59,73.132515,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.03,70.09866,5.03
293,5.59,48.931236,5.28
293,5.31,71.15847,5.31
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.31,71.15847,5.31
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92378,5.59
293,5.59,73.13449,5.59
293,5.59,48.931236,5.28
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92181,5.59
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,73.92378,5.59
293,5.59,73.13449,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92378,5.59
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92181,5.59
293,5.59,73.13449,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.31,70.04741,5.31
293,5.59,72.857574,5.59
293,5.59,73.92378,5.59
293,5.59,73.13449,5.59
293,5.59,72.8556,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92181,5.59
293,5.59,73.132515,5.87
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.31,71.15847,5.31
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92378,5.59
293,5.59,73.132515,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,73.92378,5.59
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.87
293,4.47,74.18712,4.69
293,5.59,73.132515,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.03,70.09669,5.03
293,5.59,72.857574,5.59
293,4.47,74.189095,4.47
293,5.59,73.13449,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92378,5.59
293,5.59,73.132515,5.59
293,5.59,72.857574,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92181,5.87
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.31,71.156494,5.58
293,5.59,73.13449,5.59
293,5.59,72.8556,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,73.92181,5.59
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.03,70.09866,5.03
293,5.59,72.857574,5.59
293,5.31,71.15847,5.31
293,5.59,73.13449,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
293,5.59,72.857574,5.59
315,4.85,66.15541,4.61
315,5.11,70.165634,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,5.11,68.500305,4.85
315,5.11,70.165634,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,5.11,68.500305,4.85
315,5.11,70.165634,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,5.1
315,5.11,70.668976,4.85
315,4.34,67.296745,4.12
315,5.11,70.668976,4.85
315,5.11,68.500305,4.85
315,5.11,70.165634,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,5.11,70.668976,4.85
315,4.85,67.976746,4.61
315,5.11,70.668976,4.85
315,4.09,66.180115,3.89
315,5.11,70.165634,4.85
